id,name,description,latitude,longitude,site_type,fee,source
usfs-8410,LAUREL TRAIL SHELTER SITE,,33.761581,-85.579656,CAMPING AREA,No Fee,usfs
usfs-8447,SALINA CREEK SECOND CROSSING TRAILHEAD,Trailhead and dispersed camping. Information kiosk and vault restroom.,38.993326,-111.636713,CAMPING AREA,No Fee,usfs
usfs-8468,A.T. LOW GAP SHELTER,Wooden Shelter approximately 3 miles from the parking lot.,34.77613,-83.8246,CAMPING AREA,No Fee,usfs
usfs-8472,BROWN HOUSE HUNT CAMP,,30.30319654,-84.50968194,CAMPING AREA,No Fee,usfs
usfs-8474,WOLF CREEK INDUSTRIAL,This site is adjacent to Wolf Creek Campground.  Fees are collected at Wolf Creek Campground.,44.2497193,-119.8268054,CAMPGROUND,No Fee,usfs
usfs-8505,OAK HORSE CAMP,Primitive camping area within the National Red Dirt Wildlife Management Preserve.  Restrooms available.  Designated horse camp.,31.516001,-93.06001,CAMPGROUND,No Fee,usfs
usfs-8514,BLACK GULCH SOUTH,BLACK GULCH SOUTH (Camping Area),35.59072777,-118.5303611,CAMPING AREA,No Fee,usfs
usfs-8532,CHURCH MEADOW,,39.668834,-120.612395,CAMPING AREA,No Fee,usfs
usfs-8537,THUNDER HILL A.T. SHELTER,This is an Appalachain Trail shelter.,37.5267866,-79.50468505,CAMPING AREA,No Fee,usfs
usfs-8545,LITTLE BEAR LAKE SITE 2,,47.974,-115.515,CAMPING AREA,No Fee,usfs
usfs-8551,FARLES PRAIRIE HUNT CAMP,FARLES PRAIRIE HUNT CAMP,29.10338333,-81.67431667,CAMPGROUND,No Fee,usfs
usfs-8556,WILLOW LAKE,WILLOW LAKE (Camping Area),40.402603,-121.353502,CAMPING AREA,No Fee,usfs
usfs-8575,INDIAN CREEK DISPERSED CAMPING,"To access this area, take Indian Creek road (FR119). This dispersed camping area offers a number of places for camping all along  FR 119. The reservoir is stocked with several trout species and offers great fishing to visitors throughout the summer month",38.42589722,-112.4826639,CAMPING AREA,No Fee,usfs
usfs-8605,COLDBROOK CG,,34.23527778,-116.9302778,CAMPGROUND,No Fee,usfs
usfs-8610,BUMBLEBEE MEADOW #4,,47.634702,-116.287369,CAMPING AREA,No Fee,usfs
usfs-8619,BUNKER PARK,BUNKER PARK (Camping Area),47.82108334,-113.44666666,CAMPING AREA,No Fee,usfs
usfs-8629,WILLOW OAK,CLOSED,34.38791915,-81.5183505,GROUP CAMPGROUND,No Fee,usfs
usfs-8636,GERTRUDE CREEK EAST,GERTRUDE CREEK EAST (Camping Area),37.262593,-119.425661,CAMPING AREA,No Fee,usfs
usfs-8682,SCOTT RESERVOIR,"Day-use only, no camping.  Situated near Scott Reservoir.  Portable toilets only. Garbage dumpster only available from June to September.  Pack It In.Pack It Out",34.17614167,-109.9595306,CAMPGROUND,No Fee,usfs
usfs-8683,AMMONS BRANCH CAMP,AMMONS BRANCH CAMP (Campground),35.02198941,-83.14556484,CAMPGROUND,No Fee,usfs
usfs-8700,SUGAR CREEK 3,,37.12332,-83.50291,CAMPING AREA,No Fee,usfs
usfs-8724,ANTONE SPRING,ANTONE SPRING (Camping Area),38.3226,-108.1838,CAMPING AREA,No Fee,usfs
usfs-8744,KANE HOLLOW,KANE HOLLOW (Camping Area),40.71004188,-109.5316668,CAMPING AREA,No Fee,usfs
usfs-8746,QUARTZ MOUNTAIN,QUARTZ MOUNTAIN (Camping Area),37.53182,-119.44915,CAMPING AREA,No Fee,usfs
usfs-8758,ROCK RAPIDS DISPERSED CAMPSITES,ROCK RAPIDS DISPERSED CAMPSITES (Camping Area),46.0914,-84.986992,CAMPING AREA,No Fee,usfs
usfs-8796,EAST BIG BELTS GFA - CAMAS LAKE CUA,,46.556,-111.232,CAMPING AREA,No Fee,usfs
usfs-8811,LAVA FLAT DESIGNATED DISPERSED CAMPING AREA,"The Lava Flat dispersed camping area is located off of the Mammoth Road near Duck Creek, UT.For information on dispersed camping click on the related link to the right.",37.541915,-112.64556,CAMPING AREA,No Fee,usfs
usfs-8815,RED SPRINGS/LODGEPOLE COMPLEX,RED SPRINGS/LODGEPOLE COMPLEX (Camping Area),40.811819,-109.465482,CAMPING AREA,No Fee,usfs
usfs-8820,HERBERT,CLOSED,34.57306742,-81.45971149,CAMPGROUND,No Fee,usfs
usfs-8834,DOGWOOD SHELTER,,34.863129,-76.798511,CAMPING AREA,No Fee,usfs
usfs-8855,LITTLE NEEDLE LAKE,,39.18182,-120.29994,CAMPING AREA,No Fee,usfs
usfs-8861,CARTER BRIDGE,"CLOSED DUE TO FIRE: On the Wild and Scenic Clackamas River. The campground is a compact single loop through cedars, maples, and alders. A couple of berry patches suggest good picking in late summer. Some sites have great views of the river. Popular recre",45.168134,-122.157323,CAMPGROUND,No Fee,usfs
usfs-8887,BEAR CREEK HUNT CAMP,The Bear Creek Hunt Camp is a three-sided shelter available for free public use.  There is a picnic table and fire ring located onsite.  There is a fourteen day stay limit within a 30 day period at this shelter.,35.421021,-83.949579,CAMPGROUND,No Fee,usfs
usfs-8917,KINGS RIVER 1,KINGS RIVER 1 (Camping Area),36.80805556,-118.8,CAMPING AREA,No Fee,usfs
usfs-8937,BOUTON LAKE,BOUTON LAKE (Campground),31.0286,-94.3181,CAMPING AREA,No Fee,usfs
usfs-8949,WEAVER LAKE,,39.463837,-120.653903,CAMPING AREA,No Fee,usfs
usfs-8953,COLUMBINE CAMPGROUND,Generally open May to October as weather and conditions allow. Access/entry point for the Arc Dome Wilderness Area by the Stuart Creek Trailhead. Trailhead access to Toiyabe Crest tiol Recreation Trail through the Arc Dome Wilderness. A stock loading ram,38.900237,-117.37649,CAMPGROUND,No Fee,usfs
usfs-8959,LAUREL PONDS,,37.61767778,-118.87825,CAMPING AREA,No Fee,usfs
usfs-8982,FORJER LAKE (M13),,47.45352194,-93.65767611,CAMPING AREA,No Fee,usfs
usfs-8987,CHICKEN ROCK,CHICKEN ROCK (Camping Area),37.11244,-118.96536,CAMPING AREA,No Fee,usfs
usfs-9010,CAT HWY 472 CAMP,CAT HIGHWAY 472 CAMP (Campground),31.738001,-92.514001,CAMPGROUND,No Fee,usfs
usfs-9020,MADRONE COVE,MADRONE COVE (Camping Area),39.465086,-121.156651,CAMPING AREA,No Fee,usfs
usfs-9066,CHICAGO STUMP,"The Chicago Stump Trail is a short and easy hike to a very interesting and historical site. The hike weaves throughJeffrey pines and shrubs to a verdant meadowringed by young sequoias, red firs and azaleas. The Chicago Stump was originally known as the G",36.793056,-118.980278,CAMPING AREA,No Fee,usfs
usfs-9068,DUNCAN CREEK,,39.12209,-120.494398,CAMPING AREA,No Fee,usfs
usfs-9081,FALL CREEK,,39.360584,-120.696009,CAMPING AREA,No Fee,usfs
usfs-9102,LOWER LEE VINING CAMPGROUND,"Campground is situated at 7,300 feet.51 campsites are available. No drinking water. Portable toilets. 14 day stay limit. Each campsite is equipped with a bear locker for food storage.",37.928609,-119.152489,CAMPGROUND,No Fee,usfs
usfs-9133,EAST BIG BELTS GFA - BIRCH CREEK BASIN CUA,,46.501,-111.21,CAMPING AREA,No Fee,usfs
usfs-9138,REDFISH INLET CG,"Redfish Lake Inlet is accessible either through water access: shuttle boat, kayak, canoe or hiking in. The campground consists of 4 sites and is first-come, first-serve. This site has trash removal and toilets but no potable water. It is located at the v",44.0994,-114.9522,CAMPGROUND,No Fee,usfs
usfs-9155,BOULDER CAMPGROUND,BOULDER CAMPGROUND,37.9299,-119.1694,CAMPGROUND,No Fee,usfs
usfs-9171,KARR CANYON UPPER,KARR CANYON UPPER (Campground),32.88101,-105.78201,CAMPGROUND,No Fee,usfs
usfs-9182,EARL TENNANT CAMPGROUND,EARL TENNANT CAMPGROUND (Campground),46.773754,-114.435243,CAMPGROUND,No Fee,usfs
usfs-9186,PNT01 TR62A CAMPSITE D,,48.8357666,-115.4457,CAMPING AREA,No Fee,usfs
usfs-9198,COPPERHEAD LANDING SHELTER,,34.903484,-76.83104,CAMPING AREA,No Fee,usfs
usfs-9206,FORD POINT,,39.184016,-120.568275,CAMPING AREA,No Fee,usfs
usfs-9232,GOTHIC DESIGNATED CAMPING AREA,"Designated camping area in the Gothic Corridor, close to Crested Butte and the Gothic Campground. 14 semi-primitive sites are available. Camping is allowed only in designated sites. Each site has a tent pad, picnic table, and fire ring and is marked with",38.9993,-107.0212,CAMPING AREA,No Fee,usfs
usfs-9239,COFFEE CREEK RD,,41.085784,-122.707606,CAMPING AREA,No Fee,usfs
usfs-9252,A.T. VANDEVENTER SHELTER,A.T. VANDEVENTER SHELTER (Camping Area),36.36706704,-82.05876523,CAMPING AREA,No Fee,usfs
usfs-9256,A.T. LITTLE LAUREL SHELTER,,36.015011,-82.736067,CAMPING AREA,No Fee,usfs
usfs-9266,BEASORE/CHIQUITO,BEASORE/CHIQUITO (Camping Area),37.494925,-119.40622778,CAMPING AREA,No Fee,usfs
usfs-9292,HOT SPRINGS,This campground is currently not operational.,43.71771544,-121.2010628,CAMPGROUND,No Fee,usfs
usfs-9300,JOE ELLIOTT YELLOW POST SITES,,34.23658,-117.526124,CAMPING AREA,No Fee,usfs
usfs-9305,A.T. CARTER GAP SHELTER,,35.00097222,-83.49652777,CAMPING AREA,No Fee,usfs
usfs-9306,NCT-CHAPPEL FORK SHELTER,NCT-CHAPPEL FORK SHELTER (Campground),41.80005,-78.86683,CAMPGROUND,No Fee,usfs
usfs-9319,DUSY CREEK CAMP 1,DUSY CREEK CAMP 1 (Camping Area),37.12839104,-118.9658059,CAMPING AREA,No Fee,usfs
usfs-9343,BANKSTON CAMP,BANKSTON CAMP (Campground),31.702001,-92.513001,CAMPGROUND,No Fee,usfs
usfs-9383,RENSHAW LAKE,,47.5141,-112.81297,CAMPING AREA,No Fee,usfs
usfs-9462,WEST EKLHORNS GFA - SOUTH CROW LAKES TH,,46.264167,-111.825,CAMPING AREA,No Fee,usfs
usfs-9473,SADDLE BAYOU HUNTER CAMP,Saddle Bayou is a designated hunter campground.,31.703001,-92.602001,CAMPGROUND,No Fee,usfs
usfs-9483,KINGS RIVER 4,,36.8025,-118.7394444,CAMPING AREA,No Fee,usfs
usfs-9523,WEST BIG BELTS GFA - SULPHUR BAR CUA,,46.308,-111.189,CAMPING AREA,No Fee,usfs
usfs-9529,OAKEY TRAIL SHELTER SITE,OAKEY TRAIL SHELTER SITE (Camping Area),33.904542,-85.499331,CAMPING AREA,No Fee,usfs
usfs-9533,A.T. BLUE MOUNTAIN SHELTER,A.T. BLUE MOUNTAIN SHELTER (Camping Area),34.81713,-83.76678,CAMPING AREA,No Fee,usfs
usfs-9542,BORREGO MESA,"The Borrego Mesa Campground is located close to several trailheads leading into the north half of the Pecos Wilderness. Amenitites include picnic tables, firepits and small corrals at each site suitable for one or two horses. The Vaulted toilet is curren",35.97723769,-105.7716926,CAMPGROUND,No Fee,usfs
usfs-9567,SPANISH LAKE,SPANISH LAKE (Camping Area),36.92194929,-118.91907614,CAMPING AREA,No Fee,usfs
usfs-9585,DICKINSON CREEK,"The Dickinson Creek Campground has 15 campsites and is located near the boundary of the Popo Agie Wilderness. No trailers over 20 feet long. Amenities include two vault toilets, picnic tables and cook grates. Potable water is not available. From this cam",42.83602,-109.05765,CAMPGROUND,No Fee,usfs
usfs-9603,A.T. BLACK MOUNTAIN GAP SHELTER,A.T. BLACK MOUNTAIN GAP SHELTER (Camping Area),34.61753,-84.19879,CAMPING AREA,No Fee,usfs
usfs-9633,TROUT LAKE M31,TROUT LAKE M31 (Camping Area),47.4657417,-93.5588682,CAMPING AREA,No Fee,usfs
usfs-9657,TWIN POLES HUNT CAMP,,30.12417437,-84.84795196,CAMPING AREA,No Fee,usfs
usfs-9688,PAINT CREEK DISPERSED CAMPSITES,PAINT CREEK DISPERSED CAMPSITES (Camping Area),35.95214265,-82.89135212,CAMPING AREA,No Fee,usfs
usfs-9697,BLUEBIRD LAKE DISPERSED SITE 22,,48.944773,-114.932688,CAMPING AREA,No Fee,usfs
usfs-9733,CONVICT FLAT CAMPGROUND,"Located within the  Kings Canyon, 19 miles NE of Grant Grove via Hwy 180. Family campground (5 units). Suitable for small - midsize trailers. Elevation 3,000 feet. Standard amenity fee collected as part of an interagency agreement with the National Park",36.81807615,-118.8312622,CAMPGROUND,No Fee,usfs
usfs-9748,BLACKJACK LODGE SHELTER,,34.794806,-76.768641,CAMPING AREA,No Fee,usfs
usfs-9757,JUNCTION 75,,46.11606333,-113.879325,CAMPING AREA,No Fee,usfs
usfs-9812,YELLOW CREEK,YELLOW CREEK (Camping Area),40.126299,-121.244445,CAMPING AREA,No Fee,usfs
usfs-9832,SUTTON BLUFF,"Roomy campsites surrounded by open lawn and natural shading, cool breezes, abundant songbirds, and scenic views all await visitors at the Sutton Bluff Recreation Area. The Sutton Bluff Campground is set alongside the West Fork of the Black River in a for",37.475744,-91.006698,CAMPGROUND,No Fee,usfs
usfs-9859,BRIDGES RIVERSIDE CG,BRIDGES RIVERSIDE CG (Campground),39.547723,-111.166905,CAMPGROUND,No Fee,usfs
usfs-9863,STRATTON VIEW SHELTER & TENT AREA,overnight shelter located within one mile of the Appalachian National Scenic Trail and coincident Long Trail,43.106111,-72.971667,CAMPGROUND,No Fee,usfs
usfs-9876,BILLY CREEK,Campground scheduled for decommissioning as funding is available,34.6907066,-94.73167,CAMPGROUND,No Fee,usfs
usfs-9938,BIG JOHN'S DISPERSED CAMPING,"Dispersed camping area is located just south of the Tushar Mountain Peaks, Big John Flat area is a favorite recreational spot because of its large meadows that have spectacular scenery. This area also offers opportunities for winter sport enthusiasts suc",38.3443,-112.3999,CAMPING AREA,No Fee,usfs
usfs-9955,INDIAN CREEK CAMPGROUND,INDIAN CREEK CAMPGROUND (Campground),34.48106096,-112.498821,CAMPGROUND,No Fee,usfs
usfs-9983,SODA SPRINGS-02,,45.78773667,-114.37222667,CAMPING AREA,No Fee,usfs
usfs-9998,WHITE ROCK,White Rock is a primitive campground on Tahoe National Forest managed by PG&E.,39.419654,-120.390123,CAMPGROUND,No Fee,usfs
usfs-10014,EVANS CREEK,EVANS CREEK,46.939722,-121.9375,GROUP CAMPGROUND,No Fee,usfs
usfs-10024,HUMBUG RIDGE,,39.17705,-120.68249,CAMPING AREA,No Fee,usfs
usfs-10037,BLUEBIRD LAKE DISPERSED SITE 25,,48.944498,-114.930896,CAMPING AREA,No Fee,usfs
usfs-10056,BRIDGER CREEK,,39.4773,-121.0975,CAMPING AREA,No Fee,usfs
usfs-10102,RIO CHAMA,"The Rio Chama is a developed no-fee campground where reservations are not required. Located along the Rio Chama Wild and Scenic River, the developed campground offers a great place for families, groups, or RVs to come camp on the river 's edge. Uses: cam",36.35513478,-106.67273356,GROUP CAMPGROUND,No Fee,usfs
usfs-10108,NCT-HAMMOND RUN SHELTER,NCT- HAMMOND RUN SHELTER (Campground),41.866798,-78.85024,CAMPGROUND,No Fee,usfs
usfs-10109,POULUOS LOOP,CLOSED,34.74915359,-81.45373874,CAMPGROUND,No Fee,usfs
usfs-10151,GENTIAN POND SHELTER,,44.45353,-71.071461,CAMPGROUND,No Fee,usfs
usfs-10188,COOKS LAKE,"Cooks Lake is a small, shallow 11.1 acre lake which lies northeast of Usk, WA. It offers rainbow trout fishing opportunities. During dry summer months the lake level can significantly recede. There is easy access for launching a small boat. Several camps",48.34355586,-117.1685472,CAMPGROUND,No Fee,usfs
usfs-10189,LAKE CREEK CAMPING AREA,LAKE CREEK CAMPING AREA (Camping Area),45.015711,-113.996414,CAMPING AREA,No Fee,usfs
usfs-10191,JEFFERSON HUNT,JEFFERSON HUNT (Campground),41.249263,-111.768771,CAMPGROUND,No Fee,usfs
usfs-10194,DUSY CAMP 3,DUSY CAMP 3 (Camping Area),37.12957205,-118.96718654,CAMPING AREA,No Fee,usfs
usfs-10208,SKALKAHO RD- 01,,46.205,-113.86129333,CAMPING AREA,No Fee,usfs
usfs-10222,NCT-GIBBS SPRING SHELTER,NCT-GIBBS SPRING SHELTER (Campground),41.7167,-78.8825,CAMPGROUND,No Fee,usfs
usfs-10237,LANGFORD LAKE CAMP,LANGFORD LAKE CAMP (Campground),46.27222492,-89.49279231,CAMPGROUND,No Fee,usfs
usfs-10317,DAVIS CREEK,,48.525,-114.95369444,CAMPING AREA,No Fee,usfs
usfs-10323,MAGNOLIA HUNT CAMP,,30.07390413,-84.90087671,CAMPING AREA,No Fee,usfs
usfs-10336,HAVEN LAKE CAMPGROUND,"Haven Lake Campground has 4 campsites. Access to some campsites is via rough unpaved road. Some of the features of this area include breathtaking scenery and over 20 scenic lakes for hiking, biking, and equestrian enjoyment.",39.6726,-120.6304,CAMPGROUND,No Fee,usfs
usfs-10376,ONION SPRINGS OVERFLOW,Overflow camping area has one vault toilet.,37.40505833,-119.12967778,CAMPING AREA,No Fee,usfs
usfs-10398,PALISADE/GLACIER GROUP CG,Clyde Glacier group campsite can accommodate up to 25 people. Palisade Glacier group campsite is tent only and can accommodate 20 people. These group sites are close to Upper Sage Flat family campground so loud events are not appropriate. Equestrian faci,37.128632,-118.422588,GROUP CAMPGROUND,No Fee,usfs
usfs-10401,BUCKBOARD COMPLEX,BUCKBOARD COMPLEX (Camping Area),41.248922,-109.602154,CAMPING AREA,No Fee,usfs
usfs-10429,INDIAN FLATS GROUP CAMP (DISPOSED),INDIAN FLATS GROUP CAMP (Group Campground) Decomissioned,33.3491,-116.6586,GROUP CAMPGROUND,No Fee,usfs
usfs-10446,SHEEP CAMP,,40.599871,-122.59446,CAMPING AREA,No Fee,usfs
usfs-10461,PEAVINE ROAD,,39.05635,-120.62048,CAMPING AREA,No Fee,usfs
usfs-10472,NORTH FORK,NORTH FORK (Camping Area),40.357648,-121.402828,CAMPING AREA,No Fee,usfs
usfs-10497,SWIFT CREEK CAMPGROUND,"Seven shady campsites are nestled at the base of the Salt River Range right along the musical Swift Creek just outside Afton, Wyoming. A single faucet is available at site 1, and an accessible toilet is provided in the center of the campground. Large pic",42.725167,-110.906586,CAMPGROUND,No Fee,usfs
usfs-10532,WOLVERINE LAKES DISPERSED SITE 20,,48.969854,-114.921579,CAMPING AREA,No Fee,usfs
usfs-10536,SODA SPRINGS-01,,45.78976167,-114.356665,CAMPING AREA,No Fee,usfs
usfs-10540,POW5650RD-001,,46.546225,-114.70051111,CAMPING AREA,No Fee,usfs
usfs-10558,SHENANIGAN FLAT,,39.515259,-121.034325,CAMPING AREA,No Fee,usfs
usfs-10564,CASTLE CREEK CAMPGROUND,Castle Rock Campground is located on Anderson Ranch Reservoir. There are two first come first serve campsites.,43.41114,-115.39491,CAMPGROUND,No Fee,usfs
usfs-10565,TWIN LAKES CAMPGROUND,"Twin Lakes was once the site of factory buildings, stores and row houses owned by the McKean Chemical Company which made wood alcohol. A company splash dam, used to augment water levels for the chemical plant downstream once occupied the site of today's",41.61416667,-78.75555556,CAMPGROUND,No Fee,usfs
usfs-10603,STOCKTON FLATS YELLOW POST SITES,,34.296874,-117.590524,CAMPING AREA,No Fee,usfs
usfs-10612,BLACK OAK GROVE,BLACK OAK GROVE (Camping Area),40.190796,-121.827139,CAMPING AREA,No Fee,usfs
usfs-10635,RICE LAKE SITE 2,,47.78302008,-90.77921449,CAMPING AREA,No Fee,usfs
usfs-10663,QUINN SPRINGS CAMPGROUND,QUINN SPRINGS RECREATION AREA (Campground),35.2289,-84.5478,CAMPGROUND,No Fee,usfs
usfs-10694,BURLINGTON,,39.309723,-120.806464,CAMPING AREA,No Fee,usfs
usfs-10723,ELBOW LAKE SITE 4,,47.73472697,-91.0016232,CAMPING AREA,No Fee,usfs
usfs-10728,A.T. SILER BALD SHELTER,,35.144316,-83.572504,CAMPING AREA,No Fee,usfs
usfs-10767,SQUIRREL FLAT,,41.00598,-122.647799,CAMPING AREA,No Fee,usfs
usfs-10783,A.T. GOOCH MOUNTAIN SHELTER,A.T. GOOCH MOUNTAIN SHELTER (Camping Area),34.65553,-84.0503,CAMPING AREA,No Fee,usfs
usfs-10807,RAINY HILL,,47.475,-116.587,CAMPING AREA,No Fee,usfs
usfs-10809,CLAY LAKE HUNT CAMP,CLAY LAKE HUNT CAMP (Camping Area),29.02246667,-81.45655,CAMPING AREA,No Fee,usfs
usfs-10817,RANGE STUDY AREA,RANGE STUDY AREA (Camping Area),40.71514662,-109.4751523,CAMPING AREA,No Fee,usfs
usfs-10841,BLUEBIRD LAKE DISPERSED SITE 24,,48.946115,-114.931253,CAMPING AREA,No Fee,usfs
usfs-10857,LOSTINE CORRIDOR CAMPGROUND,"All locations in the Lostine Corridor are listed separately, so no need for this one.",45.312558,-117.400636,CAMPING AREA,No Fee,usfs
usfs-10885,BENCH CAMP,,34.210175,-117.12358056,CAMPING AREA,No Fee,usfs
usfs-10939,MARTEN CREEK,MARTEN CREEK (Camping Area),47.88069288,-115.75376777,CAMPING AREA,No Fee,usfs
usfs-10943,MARTEN CREEK,Currently closed.,48.07876389,-121.6067556,GROUP CAMPGROUND,No Fee,usfs
usfs-10945,TWIN PONDS CUA DISPERSED,"Dispersed Camping Area. Facilities include vault toilet, information map, and graveled sites. Fishing opportunities at Twin Ponds reservoir.",38.7869,-111.6417,CAMPING AREA,No Fee,usfs
usfs-10946,DICKS CREEK DISPERSED AREA,,34.68138889,-83.93833333,CAMPING AREA,No Fee,usfs
usfs-10979,BRANDY CITY,,39.543546,-121.023896,CAMPING AREA,No Fee,usfs
usfs-10992,STRAWBERRY LAKE CAMP 1,STRAWBERRY LAKE CAMP 1 (Camping Area),37.20102177,-119.13083689,CAMPING AREA,No Fee,usfs
usfs-11007,33 MILE DISPERSED,33 MILE DISPERSED (Camping Area),45.031902,-115.722717,CAMPING AREA,No Fee,usfs
usfs-11091,WEST BIG BELTS GFA - DUCK CREEK CUA,,46.496,-111.283,CAMPING AREA,No Fee,usfs
usfs-11094,BECKLER RIVER,BECKLER RIVER (Camping Area),47.802867,-121.292731,CAMPING AREA,No Fee,usfs
usfs-11125,GARDEN POINT,GARDEN POINT (Camping Area),39.431,-121.125884,CAMPING AREA,No Fee,usfs
usfs-11137,VOYAGER OVERFLOW,VOYAGER OVERFLOW (Camping Area),37.11178945,-118.96385236,CAMPING AREA,No Fee,usfs
